SEASON,EPISODE,SPEAKER,TEXT
1,7,CHARLIE,"I gotta say, my favorite part was at the end when everyone was hugging and my sister screamed and told everyone I touched her vagina."
1,7,,
1,7,LIAM,Yeah.
1,7,,
1,7,RYAN,So. Where to?
1,7,,
1,7,CHARLIE,"I was thinking we’d go to the police station. I mean, I gotta make a statement at some point, right? May as well get it over with."
1,7,,
1,7,LIAM,That’s the spirit.
1,7,,2255..
1,7,,INT. POLICE STATION - LATER - D/3
1,7,,Charlie and the McPoyles enter the police station and approach the CLERK.
1,7,,
1,7,CHARLIE,"I’d like to speak with a detective, please."
1,7,,
1,7,CLERK,Name?
1,7,,
1,7,CHARLIE,Charlie Kelly.
1,7,,
1,7,CLERK,And what is this in reference to?
1,7,,
1,7,CHARLIE,Sodomy.
1,7,,
1,7,CLERK,O-kaaay. Go have a seat someone’ll be right with you.
1,7,,The guys go over to the side and sit on a bench.
1,7,,
1,7,LIAM,You’re doing the right thing.
1,7,,
1,7,RYAN,The American school system has been oppressing people for years. It’s about time we did a little oppressing ourselves.
1,7,,
1,7,LIAM,That doesn’t make any sense.
1,7,,
1,7,RYAN,"Yes, it does."
1,7,,
1,7,LIAM,How are we oppressing anything? You need to think before you speak.
1,7,,
1,7,RYAN,You do.
1,7,,A Detective comes from the back.
1,7,,
1,7,DETECTIVE,Charlie Kelly?
1,7,,2266..
1,7,,
1,7,CHARLIE,"Yeah, that’s me."
1,7,,He pops up and walks towards him.
1,7,,
1,7,CHARLIE,I’ll be right back.
1,7,,
1,7,LIAM,"Be strong, little man. Be strong."
1,7,,"Charlie walks with the detective past the door and into the hallway. We stay in the room with the McPoyles as the door swings shut. We get a perfect view of Charlie and the detective through the plate glass window. We see them speaking but cannot hear anything. Charlie’s pretty animated, using hand gestures and whatnot. Charlie and the detective turn and look right at them. Charlie points and we see his lips say, “Those two assholes right there.” The detective nods, then opens the door. Charlie and the detective walk towards them."
1,7,,
1,7,LIAM,"Oh, shit."
1,7,,
1,7,DETECTIVE,Can I see you two for a minute?
1,7,,
1,7,LIAM,"Uh...sure, officer."
1,7,,Charlie walks by.
1,7,,
1,7,CHARLIE,"I’ll see you later, guys. In, say, three to five? Good luck keeping those “O” rings intact."
1,7,,He walks out the door.
1,7,,INT. PADDY’S PUB - DAYS LATER - D/4
1,7,,"Charlie, Dennis and Sweet Dee are all back at the bar. A couple of days have passed and the gang is sitting around shooting the shit, smoking/drinking."
1,7,,2277..
1,7,,
1,7,DENNIS,"So, you’re not gonna get into any trouble at all?"
1,7,,
1,7,CHARLIE,"No, not really. And since the McPoyles are gonna plead guilty, I’m sort of off the hook completely."
1,7,,
1,7,SWEET DEE,Wow! This is great. So the intervention helped.
1,7,,
1,7,DENNIS,What the hell are you talking about?!
1,7,,
1,7,SWEET DEE,I gave Charlie the final push in the right direction! I guess three fourths of a major is pretty good after all. The McPoyles got busted. That gym teacher has been exonerated. And nobody actually got molested.
1,7,,
1,7,CHARLIE,"Yeah. Isn’t that the best? It makes me feel all warm inside. It sort of reminds me of the moment when my uncle asked me if I enjoyed the sensation of a powerful man cradling my scrotum. Or when my grandmother told me that I probably deserved everything I got because God hates me for having pre-marital sex. Yeah, good times."
1,7,,
1,7,SWEET DEE,Charlie-
1,7,,Charlie walks off to the back.
1,7,,
1,7,CHARLIE,"I’m gonna go into the office now and drink myself into oblivion. Thanks for everything, guys."
1,7,,He goes into the office.
1,7,,
1,7,DENNIS,I sense a little passive aggressiveness.
1,7,,
1,7,SWEET DEE,"Well, that’s natural. Maybe we should talk to him."
1,7,,2288..
1,7,,
1,7,DENNIS,Let’s let him get nice and liquored up first.
1,7,,
1,7,SWEET DEE,I concur.
1,7,,Dennis holds out a shot glass for Dee to toast.
1,7,,
1,7,DENNIS,Doctor.
1,7,,She does.
1,7,,
1,7,SWEET DEE,Doctor.
1,7,,They down the shot.
1,7,,FADE OUT.
1,7,,END OF ACT II
1,7,,2299..
1,7,,TAG
1,7,,FADE IN:
1,7,,INT. MURRAY’S HOUSE - D/4
1,7,,"Mac sits, once again, with Mr. Murray."
1,7,,
1,7,MAC,"So, Mr. Murray, I just wanted to come by and apologize for everything. I don’t think I was as understanding as I could’ve been. I know that this was a trying time for you and I wish I could’ve been there for you a little more."
1,7,,
1,7,MURRAY,"It’s okay, Mac. Don’t worry about it."
1,7,,
1,7,MAC,I’m just glad that everything worked out for the best.
1,7,,
1,7,MURRAY,"And don’t be so hard on yourself. You were always such a good kid. Smart and energetic, talented. You have a lot to offer, do you know that?"
1,7,,
1,7,MAC,"Wow. That means a lot, Mr. Murray. It really does."
1,7,,Mac gets up and heads for the door.
1,7,,
1,7,MAC,I guess that was all I really needed to hear. Thanks.
1,7,,
1,7,MURRAY,You’re welcome.
1,7,,
1,7,MAC,I’ll see you around.
1,7,,Mac walks out the door. Murray locks it.
1,7,,
1,7,MURRAY,What a prick.
1,7,,CUT TO:
1,7,,3300..
1,7,,BLACK
1,7,,THE END
14,5,char,text
14,5,,1 EXT. ZOO - ENTRANCE - MORNING (D1) 1 *
14,5,,DENNIS and DEE wait outside the Zoo.
14,5,,
14,5,DENNIS,"Damnit, where is Frank? I am not missing that lion feeding."
14,5,,REVEAL MAC and CHARLIE wearing matching meerkat hats.
14,5,,
14,5,CHARLIE,The lions are cool but the meerkats is the best exhibit.
14,5,,
14,5,MAC,They got those bubble things where you can pop your head up and look around. It’s like you’re a meerkat.
14,5,,
14,5,DENNIS,I’m not waiting for Frank. I’m going in.
14,5,,
14,5,DEE,I think we should stick together. We don’t want anyone getting lost. People just vanish in the crowds at the Zoo and then bad things happen.
14,5,,
14,5,DENNIS,"Calm down, Dee."
14,5,DENNIS,She got lost at the Zoo when she was seven.
14,5,DEE,And I almost got trampled to death by wild animals.
14,5,,
14,5,DENNIS,Sheep! At the petting Zoo!
14,5,,
14,5,MAC,"Well, Dee, don’t worry. Modern technology has solved this problem for us. We are all connected now."
14,5,,((MMOORREE))
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,MAC,"I created a group chat for today, so we can stay in constant communication. See, watch this, I’ll text Frank to see what’s up."
14,5,,Mac texts Frank: Where r u?
14,5,,
14,5,MAC,"So nobody will get lost, we’ll be able to stick together because the texting will keep us all on the same page."
14,5,,Frank texts back: FIVE MIN AWAY
14,5,,
14,5,MAC,See? He’s only five away.
14,5,,
14,5,DENNIS,No he’s not. Everyone knows that “five min away” actually means twenty minutes away. I will not miss this feeding.
14,5,,
14,5,CHARLIE,What’s the big deal about watching a lion eat a pile of dead meat?
14,5,,
14,5,DENNIS,Dead? No. No. Quite alive. I assure you. This is a live feeding.
14,5,,
14,5,CHARLIE,What? Zoos do that?
14,5,,
14,5,DENNIS,"Yes, indeed they do. That’s why we’re here today. We will get to see the kill firsthand. The sounds, the smells, the screams as the innocent life is extinguished, not quickly -- but slowly because the king of the beasts savors every moment of this desecration."
14,5,,Dee texts: “Dennis has a .”
14,5,,
14,5,MAC,“Dennis has an eggplant?”
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,Dee sends another text: “A .”
14,5,,
14,5,MAC,Dee sends another: “Bonner” then... “Boner”.
14,5,,
14,5,MAC,Dennis has a boner? He does?
14,5,,
14,5,CHARLIE,No he doesn’t.
14,5,,
14,5,DEE,Well it went away.
14,5,,
14,5,DENNIS,I did. It went away.
14,5,,
14,5,MAC,"Dee, don’t abuse the group text. That’s not what it’s for."
14,5,,
14,5,DEE,I was just being funny. I’ll be like the funny texter.
14,5,,
14,5,CHARLIE,Do we have to do the texting thing? I’m already finding Dee annoying.
14,5,,
14,5,DENNIS,She’s always annoying. That’s why we ditched her when she was seven.
14,5,,
14,5,DEE,You ditched me!?
14,5,,
14,5,DENNIS,Oh God. Don’t make this about you. I’m not waiting. I’m going in.
14,5,,Dennis starts to exit. Dee follows.
14,5,,
14,5,DEE,Well then I’m coming! Don’t ditch me again!
14,5,,Charlie)
14,5,,((MMOORREE))
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,DDEEEE ((CCOONNTT''DD))
14,5,DEE,Just text us when he gets here and we’ll all meet up!
14,5,,
14,5,MAC,Frank?!
14,5,,
14,5,DENNIS,"Yes, Frank! Who else would she be talking about?!"
14,5,,
14,5,MAC,Just wanna make sure we’re all on the same page!
14,5,,Dennis and Dee are a little out of clear earshot.
14,5,,
14,5,DEE,Text us when Frank is here!
14,5,,
14,5,MAC,Huh?!
14,5,,
14,5,DENNIS,Mac nods then texts to group: “Couldn’t hear you. We’ll text you when he gets hear.” Then -- “Here.” Then -- “Frank. When FRANK gets hear.” Then -- “HERE! Ha!” Dennis turns back to Mac. He’s waving. Dennis sighs and goes through the turnstile. TITLES: The Gang Texts
14,5,,2 EXT. ZOO - ENTRANCE - LATER (D1) 2 *
14,5,,Mac and Charlie wait for Frank.
14,5,,
14,5,MAC,"Oh my God, I’m getting so thirsty."
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,CHARLIE,That’s the cinnamon in the Churros.
14,5,,Mac texts: “ .” *
14,5,,
14,5,CHARLIE,Why did you text that?
14,5,,
14,5,MAC,Cause I’m thirsty. I’m just updating everyone.
14,5,,
14,5,CHARLIE,That’s like a sex thing. It means you’re horny for something.
14,5,,Dennis texts: “ .”
14,5,,
14,5,CHARLIE,"Ha, that’s good. Dennis is funny with the texts."
14,5,,Dee texts: . Charlie groans.
14,5,,
14,5,CHARLIE,"Too late, Dee."
14,5,,
14,5,MAC,Where is Frank?
14,5,,Mac texts: “Where U?” Frank text back: “ .” *
14,5,,
14,5,MAC,"Dancing woman, smiley face, and gun... what the hell does that mean?"
14,5,,
14,5,CHARLIE,"Oh, that probably means he’s stuck behind a woman driver and want’s to shoot himself."
14,5,,
14,5,MAC,Okay I’m gonna text the group another update.
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,CHARLIE,You keep texting updates with no new information.
14,5,,
14,5,MAC,I’m just updating everyone like the Meerkat updates the group.
14,5,,
14,5,CHARLIE,But the Meerkats are efficient in their communication. One chirp can warn an entire group.
14,5,,
14,5,MAC,"Are you trying to school me on Meerkat knowledge? They don’t chirp, they chirrup."
14,5,,
14,5,CHARLIE,"Yeah, but did you know the alpha pair also scent mark subordinates by urinating on them to express their authority?"
14,5,,
14,5,MAC,Yeah man. We watched the same documentary. I’m not the one who fell asleep halfway through and “sent marked” himself.
14,5,,
14,5,CHARLIE,I drank a case of beer!
14,5,,
14,5,MAC,We both drank a case of beer!
14,5,,
14,5,CHARLIE,I’m just saying you don’t need to text every three seconds.
14,5,,
14,5,MAC,"Right, well, I have a mind to mark all over Frank when we see him. Christ I’m thirsty!"
14,5,,Mac texts: “ ” again. *
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,Dennis texts back:” ”
14,5,,
14,5,CHARLIE,Ha! Nice.
14,5,,
14,5,MAC,What’s that one mean?
14,5,,
14,5,CHARLIE,It’s a butt.
14,5,,Frank approaches with a bag of bananas.
14,5,,
14,5,FRANK,Hey-O. Sorry I’m late. Had to pick up a bag of bananas to taunt the gorillas with.
14,5,,
14,5,MAC,It took you two hours to buy a bag of bananas!?
14,5,,
14,5,FRANK,"Well, then I got stuck behind that woman driver. Thought I texted you that?"
14,5,,"Come on, let’s just go."
14,5,,Dee texts: .
14,5,,
14,5,CHARLIE,"Too late, Dee."
14,5,,3 EXT. LION EXHIBIT - SAME TIME (D1) 3 *
14,5,,Dee is laughing at her text.
14,5,,
14,5,DEE,Ha I texted a peach.
14,5,,
14,5,DENNIS,I already did that.
14,5,,
14,5,DEE,You did? Oh yeah I see it.
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,DENNIS,"Speed is very important in comedy texting, Dee. If it looks like you thought about it for a while it’s lame."
14,5,,
14,5,DEE,"Okay, I’ll do a fist. Like he’s thirsty for a fist in his butt. Ha."
14,5,,
14,5,DENNIS,How would anyone know what that means? Also the moment is long gone.
14,5,,Dee searches around her phone. Franks texts: “ ” Dennis laughs.
14,5,,
14,5,DENNIS,Oh wait. I was wrong. That was funny.
14,5,,Dee completes hers: “ ”
14,5,,
14,5,DEE,Damnit. You guys are too fast on this thing.
14,5,,"Mac texts: “Duck you, Dee. Frank hear. Where you?...Here”"
14,5,,
14,5,DEE,"Okay, I got this. Let me respond."
14,5,,
14,5,DENNIS,Fine. Go.
14,5,,
14,5,DEE,Hm. What’s a funny thing to type?
14,5,,
14,5,DENNIS,Oh my God stop.
14,5,,Dennis types: “Went to C lions” Mac: “Gr8. Cu there.”
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,DENNIS,Quick. Clear. Job done. No confusion.
14,5,,4 EXT. SEA LIONS EXHIBIT - MOMENTS LATER (D1) 4
14,5,,"CLOSE UP: “Sea Lion Exhibit” sign. Mac, Frank, and Charlie enter the SEA LION area."
14,5,,
14,5,CHARLIE,Where are they?
14,5,,Frank texts: “I c lions. Where u??” Dennis: “In front” Mac: “Us 2. Don’t c u. Meet exhibit entrance”
14,5,,5 INT. LION EXHIBIT - SAME TIME (D1) 5
14,5,,
14,5,DENNIS,Damnit.
14,5,,Dennis finds a ZOO WORKER.
14,5,,
14,5,DENNIS,Hello. What time does the Lion feeding begin?
14,5,,ZOO WORKER
14,5,,We’re five minutes out.
14,5,,
14,5,DENNIS,Oh great. Thank you.
14,5,,Dennis hastily walks away to Dee. *
14,5,,
14,5,DEE,Whoa. Whoa. Slow down. I don’t want to get lost.
14,5,,
14,5,DENNIS,"Dee, I will not adjust my gait to accommodate your insecurities about sheep."
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,DEE,It was a goat and it was a lunatic! Its eyes were going every direction.
14,5,,
14,5,DENNIS,Were they? Fascinating!
14,5,,
14,5,DEE,He pounced and then they all went in for the kill-
14,5,,
14,5,DENNIS,-Oh! Terrifying!
14,5,,"Charlie, Mac, and Frank wait. Dennis texts: “At entrance... Where you?” Mac texts: “Hear.”...Here."
14,5,,
14,5,CHARLIE,I hate all this texting. The Meerkat doesn’t need to text. It just pops its head out of its hole and looks around and once the entire gang has locked eyes they know they’re good. That’s a real connection.
14,5,,
14,5,FRANK,When do they piss all over each other?
14,5,,
14,5,MAC,"Well, it’s the weakest one they piss on. And they do it constantly."
14,5,,
14,5,CHARLIE,They humiliate the weak one. That’s what makes them so funny. They’ve got a great sense of humor too.
14,5,,Dennis texts: “This is fun guys”
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,MAC,Shit. Dennis is having fun without us.
14,5,,
14,5,FRANK,"No, Mac. That’s sarcastic. If it was actually fun there’d be an exclamation point."
14,5,,
14,5,MAC,"Really? Okay, let me de-escalate."
14,5,,Mac texts: “Don’t C U. Where r u?” Dennis texts: “ .”
14,5,,
14,5,CHARLIE,Oh shit. That means he’s already given the information and you know how he does not like to repeat himself. We have to scan up to read the clues.
14,5,,
14,5,FRANK,“Went to C lions.”
14,5,,
14,5,CHARLIE,Wait. Did he go to see lions or to the sea lions?
14,5,,
14,5,MAC,Shit. I don’t know.
14,5,,Mac texts: “Did you mean see lions or see lions? Dennis: “?” Mac: “Oops. LOL. See” Mac: “See” Mac: “Duck. Sea”
14,5,,
14,5,CHARLIE,Wow dude. Let me.
14,5,,Charlie: “ + + ”?
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,CHARLIE,See... Sea Lion?
14,5,,Charlie: “ + ”?
14,5,,
14,5,CHARLIE,Or... See Lion?
14,5,,Dennis: “THE DUCKING LION!!!!!”
14,5,,
14,5,MAC,He did exclamation points there. Is that good?
14,5,,
14,5,FRANK,He’s yelling. It’s all caps.
14,5,,Dee texts: “eggplaa” Then: “the ”
14,5,,
14,5,FRANK,I don’t get it.
14,5,,
14,5,CHARLIE,Me either.
14,5,,Dennis texts: “Dee worst” Charlie texts: “ ” * [NOTE: because it falls under the eggplant it looks like penis spraying.] PHONE INSERT *
14,5,,7 EXT. LION EXHIBIT - SAME TIME (D1) 7
14,5,,ON Dennis and Dee. Dennis reads Charlie’s text.
14,5,,
14,5,DENNIS,"Ha. They’re “coming”. Charlie made it work. Nice. They went to the wrong exhibit, idiots. Okay, let’s get back in there. We should have plenty of time."
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,
14,5,,8 INT. LION EXHIBIT - MOMENTS LATER (D1) 8
14,5,,Dee watches Dennis speak with the Zoo Worker. *
14,5,,
14,5,DENNIS,What’s this?? What’s going on?
14,5,,
14,5,ZOO WORKER,"Oh, the Lion is enjoying his meal."
14,5,,
14,5,DENNIS,The kill? Where’s the kill?
